label_name,cluster_id,filename
아기,16,KETI_SL_0000000275.AVI
아이들,16,KETI_SL_0000000276.AVI
어린이,16,KETI_SL_0000000277.AVI
손,17,KETI_SL_0000000264.AVI
조난,18,KETI_SL_0000000358.AVI
칼,18,KETI_SL_0000000382.AVI
무릎 인대를 다친 것 같아요,19,KETI_SL_0000008484.MOV
산에서 야생동물을 만났어요 저를 공격할 것 같아요,19,KETI_SL_0000008437.MOV
우리아이가 갑자기 의식을 잃었어요,19,KETI_SL_0000008468.MOV
93,20,KETI_SL_0000002509.AVI
출혈,21,KETI_SL_0000000378.AVI
피나다,21,KETI_SL_0000000379.AVI
인대,22,KETI_SL_0000001536.AVI
학생,23,KETI_SL_0000000399.AVI
아파트,24,KETI_SL_0000000283.AVI
무릎,25,KETI_SL_0000000212.AVI
함몰되다,26,KETI_SL_0000000402.AVI
강도가 들어온것 같아요,27,KETI_SL_0000008446.MOV
식사를 하다가 목에 음식이 걸렸어요,27,KETI_SL_0000008420.MOV
이상한 사람이 저를 쫓아와요,27,KETI_SL_0000008397.MOV
주변 구조물이 무너져서 몸이 끼었어요 몸을 움직이지 못하겠어요,27,KETI_SL_0000008389.MOV
교통사고,28,KETI_SL_0000000143.AVI
학교,28,KETI_SL_0000000398.AVI
아내,29,KETI_SL_0000000278.AVI
양천구,30,KETI_SL_0000000291.AVI
납치,31,KETI_SL_0000000162.AVI
홍수,32,KETI_SL_0000000414.AVI
84,33,KETI_SL_0000000085.AVI
85,33,KETI_SL_0000000086.AVI
99,33,KETI_SL_0000000100.AVI
계단,34,KETI_SL_0000000128.AVI
갇히다,35,KETI_SL_0000000111.AVI
감금,35,KETI_SL_0000000112.AVI
기절,36,KETI_SL_0000000155.AVI
기절하다,36,KETI_SL_0000000156.AVI
무너지다,37,KETI_SL_0000000210.AVI
붕괴,37,KETI_SL_0000000211.AVI
폭행,38,KETI_SL_0000000397.AVI
해독제,39,KETI_SL_0000000404.AVI
구급차,40,KETI_SL_0000000146.AVI
남학생,40,KETI_SL_0000000161.AVI
누수,40,KETI_SL_0000000174.AVI
복통,40,KETI_SL_0000000236.AVI
은평구,40,KETI_SL_0000000336.AVI
영등포구,41,KETI_SL_0000000307.AVI
유치원,42,KETI_SL_0000000334.AVI
발작,43,KETI_SL_0000000222.AVI
남자친구,44,KETI_SL_0000000159.AVI
고장,45,KETI_SL_0000000132.AVI
부러지다,45,KETI_SL_0000000133.AVI
자동차,45,KETI_SL_0000000349.AVI
노원구,46,KETI_SL_0000000170.AVI
부엌,46,KETI_SL_0000000238.AVI
엽총,46,KETI_SL_0000000306.AVI
아줌마,47,KETI_SL_0000000282.AVI
여자친구,48,KETI_SL_0000000299.AVI
위협,48,KETI_SL_0000000330.AVI
경찰차,49,KETI_SL_0000000126.AVI
대문앞,50,KETI_SL_0000000181.AVI
살해,51,KETI_SL_0000000249.AVI
도둑,52,KETI_SL_0000000182.AVI
절도,52,KETI_SL_0000000183.AVI
소방차,53,KETI_SL_0000000261.AVI
화상,54,KETI_SL_0000000415.AVI
구로구,55,KETI_SL_0000000147.AVI
연락해주세요,55,KETI_SL_0000000302.AVI
윗집,55,KETI_SL_0000000331.AVI
협박,55,KETI_SL_0000000410.AVI
내년,56,KETI_SL_0000000167.AVI
밭,56,KETI_SL_0000000224.AVI
뼈,56,KETI_SL_0000000245.AVI
해열제,57,KETI_SL_0000000405.AVI
가스,58,KETI_SL_0000000107.AVI
숨을안쉬다,58,KETI_SL_0000000271.AVI
집,58,KETI_SL_0000000367.AVI
택시,58,KETI_SL_0000000384.AVI
가슴,59,KETI_SL_0000000108.AVI
결박,59,KETI_SL_0000000123.AVI
다리,59,KETI_SL_0000000178.AVI
머리,59,KETI_SL_0000000206.AVI
보내주세요(경찰),60,KETI_SL_0000000234.AVI
벼락,61,KETI_SL_0000000231.AVI
성북구,61,KETI_SL_0000000258.AVI
열어주세요,61,KETI_SL_0000000305.AVI
말려주세요,62,KETI_SL_0000000203.AVI
송파구,63,KETI_SL_0000000267.AVI
소방관,64,KETI_SL_0000000260.AVI
집단폭행,65,KETI_SL_0000000368.AVI
방망이,66,KETI_SL_0000000223.AVI
눈,67,KETI_SL_0000000177.AVI
우리집,67,KETI_SL_0000000325.AVI
절단,67,KETI_SL_0000000356.AVI
추락,67,KETI_SL_0000000375.AVI
허리,68,KETI_SL_0000000406.AVI
허벅지,68,KETI_SL_0000000407.AVI
유치원 버스,69,KETI_SL_0000001169.AVI
감전,70,KETI_SL_0000000113.AVI
서랍,71,KETI_SL_0000000252.AVI
선생님,71,KETI_SL_0000000256.AVI
손목,71,KETI_SL_0000000266.AVI
(신체부위)가 절단됐어요,72,KETI_SL_0000008426.MOV
고속도로에서 자동차가 갑자기 멈췄어요,72,KETI_SL_0000008395.MOV
몸에 열이 많이 나고 두통이 심해요,72,KETI_SL_0000008466.MOV
빨리 도와주세요,72,KETI_SL_0000008457.MOV
아기가 숨을 안 쉬어요,72,KETI_SL_0000008449.MOV
어떤 사람이 저를 죽이려고 해요,72,KETI_SL_0000008435.MOV
엘리베이터가 갑자기 중간에 멈췄어요,72,KETI_SL_0000008442.MOV
집에 불이 났어요,72,KETI_SL_0000008381.MOV
팔,73,KETI_SL_0000000392.AVI
관악구,74,KETI_SL_0000000141.AVI
음식물,74,KETI_SL_0000000337.AVI
트럭,75,KETI_SL_0000000389.AVI
세브란스 병원 진료 예약을 해주세요,76,KETI_SL_0000008467.MOV
어떤 사람이 건물에서 추락했어요,76,KETI_SL_0000008413.MOV
어떤 사람이 칼로 위협하고 있어요,76,KETI_SL_0000008387.MOV
폭우,77,KETI_SL_0000000396.AVI
윗집사람,78,KETI_SL_0000000332.AVI
불,79,KETI_SL_0000000239.AVI
불나다,79,KETI_SL_0000000240.AVI
이번,80,KETI_SL_0000000343.AVI
빌라,81,KETI_SL_0000000244.AVI
강풍,82,KETI_SL_0000000119.AVI
비닐하우스,82,KETI_SL_0000000242.AVI
욕실,82,KETI_SL_0000000323.AVI
맹견,83,KETI_SL_0000000205.AVI
떨어지다,84,KETI_SL_0000000198.AVI
쓰러지다,84,KETI_SL_0000000199.AVI
옆집 할아버지,85,KETI_SL_0000001144.AVI
응급처리,86,KETI_SL_0000000339.AVI
35,87,KETI_SL_0000000036.AVI
38,87,KETI_SL_0000000039.AVI
79,87,KETI_SL_0000000080.AVI
80,87,KETI_SL_0000000081.AVI
81,87,KETI_SL_0000000082.AVI
87,87,KETI_SL_0000000088.AVI
92,87,KETI_SL_0000000093.AVI
내일,87,KETI_SL_0000000168.AVI
도로,87,KETI_SL_0000000184.AVI
총,87,KETI_SL_0000000374.AVI
코,87,KETI_SL_0000000383.AVI
할아버지,87,KETI_SL_0000000401.AVI
소화기,88,KETI_SL_0000000262.AVI
보건소,89,KETI_SL_0000000233.AVI
어지러움,90,KETI_SL_0000000294.AVI
강동구,91,KETI_SL_0000000116.AVI
장단지,92,KETI_SL_0000000355.AVI
발가락,93,KETI_SL_0000000220.AVI
두드러기생기다,94,KETI_SL_0000000193.AVI
종로구,95,KETI_SL_0000000359.AVI
아저씨,96,KETI_SL_0000000281.AVI
임산부,96,KETI_SL_0000000347.AVI
작년,96,KETI_SL_0000000352.AVI
산,97,KETI_SL_0000000247.AVI
옆집 아저씨,98,KETI_SL_0000001143.AVI
제초제,99,KETI_SL_0000000357.AVI
열,100,KETI_SL_0000000303.AVI
독버섯,101,KETI_SL_0000000187.AVI
농약,102,KETI_SL_0000000172.AVI
용산구,103,KETI_SL_0000000324.AVI
오른쪽-눈,104,KETI_SL_0000006182.AVI
유리,105,KETI_SL_0000000333.AVI
출산,106,KETI_SL_0000000377.AVI
어떤 사람이 집단폭력을 당하고 있어요,107,KETI_SL_0000008400.MOV
화상을 입었어요,107,KETI_SL_0000008404.MOV
금요일,108,KETI_SL_0000000152.AVI
오늘,109,KETI_SL_0000000313.AVI
119 구조대를 불러주세요,110,KETI_SL_0000008469.MOV
남편이 높은데서 떨어져서 머리에서 피나요,110,KETI_SL_0000008463.MOV
말벌에게 쏘였어요,110,KETI_SL_0000008423.MOV
빨리 와주세요,110,KETI_SL_0000008386.MOV
아내가 쓰러졌어요,110,KETI_SL_0000008476.MOV
아들이 놀이터에서 놀다가 팔이 부러졌어요,110,KETI_SL_0000008477.MOV
아파서 못 참을것 같아요,110,KETI_SL_0000008456.MOV
집 벽이 무너질려고 해요,110,KETI_SL_0000008461.MOV
허리가 아파서 일어날 수 없어요,110,KETI_SL_0000008481.MOV
발목,111,KETI_SL_0000000221.AVI
독사,112,KETI_SL_0000000188.AVI
통학버스,113,KETI_SL_0000000387.AVI
어떤 사람이 무기/흉기를 소지하고 있어요,114,KETI_SL_0000036899.mp4
고열,115,KETI_SL_0000000131.AVI
동대문구,115,KETI_SL_0000000189.AVI
동작구,115,KETI_SL_0000000191.AVI
옆집사람,116,KETI_SL_0000000311.AVI
발,117,KETI_SL_0000000219.AVI
친구,118,KETI_SL_0000000380.AVI
급류,119,KETI_SL_0000000154.AVI
엘리베이터,120,KETI_SL_0000000298.AVI
운동장,121,KETI_SL_0000000326.AVI
자살,122,KETI_SL_0000000350.AVI
연기,123,KETI_SL_0000000301.AVI
올해,124,KETI_SL_0000000319.AVI
선반,125,KETI_SL_0000000255.AVI
차안,126,KETI_SL_0000000370.AVI
개,127,KETI_SL_0000000120.AVI
말벌,128,KETI_SL_0000000204.AVI
술취한 사람,129,KETI_SL_0000000270.AVI
트랙터,130,KETI_SL_0000000388.AVI
근처에서 폭탄이 터졌어요,131,KETI_SL_0000008390.MOV
홍수가 나서 집이 물에 잠기고 있어요,131,KETI_SL_0000008431.MOV
32,132,KETI_SL_0000000033.AVI
40,132,KETI_SL_0000000041.AVI
41,132,KETI_SL_0000000042.AVI
23,133,KETI_SL_0000000024.AVI
30,133,KETI_SL_0000000031.AVI
59,133,KETI_SL_0000000060.AVI
65,133,KETI_SL_0000000066.AVI
72,133,KETI_SL_0000000073.AVI
76,133,KETI_SL_0000000077.AVI
8,133,KETI_SL_0000000009.AVI
96,133,KETI_SL_0000000097.AVI
복부,133,KETI_SL_0000000226.AVI
옆쪽,133,KETI_SL_0000000312.AVI
앞,134,KETI_SL_0000000287.AVI
10,135,KETI_SL_0000000011.AVI
1000,135,KETI_SL_0000000104.AVI
15,135,KETI_SL_0000000016.AVI
4,135,KETI_SL_0000000005.AVI
42,135,KETI_SL_0000000043.AVI
43,135,KETI_SL_0000000044.AVI
44,135,KETI_SL_0000000045.AVI
64,135,KETI_SL_0000000065.AVI
68,135,KETI_SL_0000000069.AVI
83,135,KETI_SL_0000000084.AVI
경찰,135,KETI_SL_0000000125.AVI
누나,135,KETI_SL_0000000173.AVI
21,136,KETI_SL_0000000022.AVI
2,137,KETI_SL_0000000003.AVI
34,137,KETI_SL_0000000035.AVI
46,137,KETI_SL_0000000047.AVI
50,137,KETI_SL_0000000051.AVI
112,138,KETI_SL_0000000102.AVI
57,139,KETI_SL_0000000058.AVI
75,139,KETI_SL_0000000076.AVI
25,140,KETI_SL_0000000026.AVI
9,140,KETI_SL_0000000010.AVI
98,140,KETI_SL_0000000099.AVI
신고하세요(경찰),140,KETI_SL_0000000273.AVI
14,141,KETI_SL_0000000015.AVI
31,141,KETI_SL_0000000032.AVI
73,141,KETI_SL_0000000074.AVI
곰,141,KETI_SL_0000000136.AVI
왼쪽-귀,141,KETI_SL_0000000321.AVI
0,142,KETI_SL_0000000001.AVI
82,143,KETI_SL_0000000083.AVI
56,144,KETI_SL_0000000057.AVI
51,145,KETI_SL_0000000052.AVI
100,146,KETI_SL_0000000101.AVI
13,146,KETI_SL_0000000014.AVI
26,146,KETI_SL_0000000027.AVI
28,146,KETI_SL_0000000029.AVI
5,146,KETI_SL_0000000006.AVI
7,146,KETI_SL_0000000008.AVI
독극물,146,KETI_SL_0000000186.AVI
아기가 갑자기 토해요,146,KETI_SL_0000008448.MOV
월요일,146,KETI_SL_0000000327.AVI
형,146,KETI_SL_0000000411.AVI
119,147,KETI_SL_0000000103.AVI
61,147,KETI_SL_0000000062.AVI
89,147,KETI_SL_0000000090.AVI
옆집,148,KETI_SL_0000000308.AVI
귀,149,KETI_SL_0000000150.AVI
어깨,149,KETI_SL_0000000292.AVI
수요일,150,KETI_SL_0000000269.AVI
아빠,150,KETI_SL_0000000280.AVI
오른쪽-귀,150,KETI_SL_0000000315.AVI
앞집,151,KETI_SL_0000000288.AVI
안방,152,KETI_SL_0000000285.AVI
여학생,152,KETI_SL_0000000300.AVI
작은방,152,KETI_SL_0000000353.AVI
중구,152,KETI_SL_0000000361.AVI
질식,152,KETI_SL_0000000366.AVI
창문,152,KETI_SL_0000000371.AVI
낫,153,KETI_SL_0000000163.AVI
16,154,KETI_SL_0000000017.AVI
가시,154,KETI_SL_0000000109.AVI
엄마,154,KETI_SL_0000000297.AVI
동전,155,KETI_SL_0000000192.AVI
물,155,KETI_SL_0000000214.AVI
사이,155,KETI_SL_0000000246.AVI
삼키다,155,KETI_SL_0000000250.AVI
소화전,155,KETI_SL_0000000263.AVI
이마,155,KETI_SL_0000000341.AVI
파도,155,KETI_SL_0000000390.AVI
끓는물,156,KETI_SL_0000000158.AVI
누출,156,KETI_SL_0000000176.AVI
약국,156,KETI_SL_0000000289.AVI
얼굴,156,KETI_SL_0000000296.AVI
이상한사람,156,KETI_SL_0000000344.AVI
화약,156,KETI_SL_0000000416.AVI
거실,157,KETI_SL_0000000121.AVI
골절,157,KETI_SL_0000000134.AVI
문틈,157,KETI_SL_0000000213.AVI
범람,157,KETI_SL_0000000230.AVI
탈골,157,KETI_SL_0000000135.AVI
구급대원,158,KETI_SL_0000000145.AVI
금천구,158,KETI_SL_0000000153.AVI
왼쪽,158,KETI_SL_0000000320.AVI
17,159,KETI_SL_0000000018.AVI
33,159,KETI_SL_0000000034.AVI
49,159,KETI_SL_0000000050.AVI
71,159,KETI_SL_0000000072.AVI
74,159,KETI_SL_0000000075.AVI
90,159,KETI_SL_0000000091.AVI
94,159,KETI_SL_0000000095.AVI
어떤 사람이 바다에 빠졌어요,159,KETI_SL_0000008464.MOV
비상약,160,KETI_SL_0000000243.AVI
1,161,KETI_SL_0000000002.AVI
12,161,KETI_SL_0000000013.AVI
18,161,KETI_SL_0000000019.AVI
24,161,KETI_SL_0000000025.AVI
27,161,KETI_SL_0000000028.AVI
29,161,KETI_SL_0000000030.AVI
3,161,KETI_SL_0000000004.AVI
39,161,KETI_SL_0000000040.AVI
88,161,KETI_SL_0000000089.AVI
벌,161,KETI_SL_0000000229.AVI
언니,161,KETI_SL_0000000295.AVI
토하다,161,KETI_SL_0000000386.AVI
왼쪽-눈,162,KETI_SL_0000000322.AVI
오빠,163,KETI_SL_0000000317.AVI
배고프다,164,KETI_SL_0000000227.AVI
고압전선,165,KETI_SL_0000000130.AVI
보내주세요(구급차),165,KETI_SL_0000000235.AVI
진통제,165,KETI_SL_0000000365.AVI
침수,165,KETI_SL_0000000381.AVI
도와주세요!,166,KETI_SL_0000008436.MOV
독버섯을 먹은 것 같아요,166,KETI_SL_0000008425.MOV
동생이 문틈에 손이 끼었어요,166,KETI_SL_0000008384.MOV
밖에 싸움이 났어요 경찰을 불러주세요,166,KETI_SL_0000008474.MOV
배가 침몰하고 있어요,166,KETI_SL_0000008396.MOV
사람이 무거운 물건에 깔렸어요,166,KETI_SL_0000008465.MOV
차 안에 강아지가 방치되어있어요,166,KETI_SL_0000008408.MOV
터널이 무너져 갇혔어요,166,KETI_SL_0000008415.MOV
폭탄이 터졌어요,166,KETI_SL_0000008422.MOV
친구가 음식을 먹다가 실수로 방부제를 같이 먹었어요,167,KETI_SL_0000008405.MOV
발목을 접질렀어요,168,KETI_SL_0000008478.MOV
19,169,KETI_SL_0000000020.AVI
45,169,KETI_SL_0000000046.AVI
55,169,KETI_SL_0000000056.AVI
62,169,KETI_SL_0000000063.AVI
66,169,KETI_SL_0000000067.AVI
딸,169,KETI_SL_0000000197.AVI
11,170,KETI_SL_0000000012.AVI
53,170,KETI_SL_0000000054.AVI
다음,170,KETI_SL_0000000179.AVI
달(월),170,KETI_SL_0000000180.AVI
현관앞,171,KETI_SL_0000000409.AVI
91,172,KETI_SL_0000000092.AVI
20,173,KETI_SL_0000000021.AVI
54,173,KETI_SL_0000000055.AVI
58,173,KETI_SL_0000000059.AVI
6,173,KETI_SL_0000000007.AVI
70,173,KETI_SL_0000000071.AVI
78,173,KETI_SL_0000000079.AVI
86,173,KETI_SL_0000000087.AVI
95,173,KETI_SL_0000000096.AVI
97,173,KETI_SL_0000000098.AVI
걸렸다,173,KETI_SL_0000000122.AVI
광진구,174,KETI_SL_0000000142.AVI
22,175,KETI_SL_0000000023.AVI
36,175,KETI_SL_0000000037.AVI
37,175,KETI_SL_0000000038.AVI
47,175,KETI_SL_0000000048.AVI
52,175,KETI_SL_0000000053.AVI
67,175,KETI_SL_0000000068.AVI
69,175,KETI_SL_0000000070.AVI
목,176,KETI_SL_0000000208.AVI
어제,176,KETI_SL_0000000293.AVI
서초구,177,KETI_SL_0000000254.AVI
서대문구,178,KETI_SL_0000000251.AVI
응급대원,178,KETI_SL_0000000338.AVI
토요일,178,KETI_SL_0000000385.AVI
뱀,179,KETI_SL_0000000228.AVI
구해주세요,180,KETI_SL_0000000149.AVI
뜨거운물,180,KETI_SL_0000000200.AVI
자상,180,KETI_SL_0000000351.AVI
축사,180,KETI_SL_0000000376.AVI
파편,180,KETI_SL_0000000391.AVI
공원,181,KETI_SL_0000000138.AVI
낯선사람,181,KETI_SL_0000000165.AVI
놀이터,181,KETI_SL_0000000139.AVI
열나다,181,KETI_SL_0000000304.AVI
(사람)이 갑자기 쓰러졌어요,182,KETI_SL_0000008392.MOV
112에 신고해주세요,182,KETI_SL_0000008473.MOV
근처에 있는 건물이 붕괴되고 있어요,182,KETI_SL_0000008402.MOV
바다에서 조난을 당했어요,182,KETI_SL_0000008427.MOV
산에서 뱀에게 물렸어요,182,KETI_SL_0000008411.MOV
어디선가 연기가 나요 불이 나고 있는 것 같아요,182,KETI_SL_0000008416.MOV
어떤 사람이 무기 흉기를 소지하고 있어요,182,KETI_SL_0000008401.MOV
어떤 사람이 칼에 찔려서 피를 많이 흘리고 있어요,182,KETI_SL_0000008482.MOV
집이 흔들려요,182,KETI_SL_0000008460.MOV
친구가 감전 사고를 당했어요,182,KETI_SL_0000008406.MOV
밖에 불이 났어요. 소방차를 불러주세요,183,KETI_SL_0000008471.MOV
밖에 불이 났어요 소방차를 불러주세요,184,KETI_SL_0000036963.mp4
아기가 장난감을 삼켰어요,185,KETI_SL_0000008394.MOV
48,186,KETI_SL_0000002459.AVI
술 취한 사람이 방망이로 사람들을 때리고 있어요,187,KETI_SL_0000008388.MOV
반점생기다,188,KETI_SL_0000000218.AVI
밖에 모르는 사람이 서성거려요,189,KETI_SL_0000008472.MOV
숨이 안 쉬어져요,189,KETI_SL_0000008433.MOV
아이가 방에 갇혔어요,189,KETI_SL_0000008458.MOV
아이를 공원에서 잃어버렸어요,189,KETI_SL_0000008450.MOV
어떤 사람이 벼락을 맞았어요,189,KETI_SL_0000008428.MOV
우리 집에 불이 났어요,189,KETI_SL_0000008438.MOV
집에 전기가 나갔어요,189,KETI_SL_0000008479.MOV
친구가 숨을 안 쉬는 것 같아요,189,KETI_SL_0000008407.MOV
아기가 장난감을 사켰어요,190,KETI_SL_0000036893.mp4
아이가 독극물을 삼켰어요,190,KETI_SL_0000008452.MOV
아이가 말벌에 쏘여서 기절했어요,190,KETI_SL_0000008483.MOV
집에 도둑(강도)이 들어왔어요,190,KETI_SL_0000008398.MOV
해안가에 상어가 나타났어요,190,KETI_SL_0000008475.MOV
체온계,191,KETI_SL_0000000373.AVI
지혈대,192,KETI_SL_0000000364.AVI
멧돼지,193,KETI_SL_0000000207.AVI
각목,194,KETI_SL_0000000110.AVI
마포구,194,KETI_SL_0000000202.AVI
가렵다,195,KETI_SL_0000000106.AVI
마당,195,KETI_SL_0000000201.AVI
수영장,195,KETI_SL_0000000268.AVI
중랑구,195,KETI_SL_0000000362.AVI
팔꿈치,195,KETI_SL_0000000393.AVI
구급대,196,KETI_SL_0000000144.AVI
구청,196,KETI_SL_0000000148.AVI
낯선여자,196,KETI_SL_0000000166.AVI
누전,196,KETI_SL_0000000175.AVI
병원,196,KETI_SL_0000000232.AVI
붕대,196,KETI_SL_0000000241.AVI
약사,196,KETI_SL_0000000290.AVI
오른쪽,196,KETI_SL_0000000314.AVI
의사,196,KETI_SL_0000000340.AVI
성동구,197,KETI_SL_0000000257.AVI
손가락,197,KETI_SL_0000000265.AVI
옥상,197,KETI_SL_0000000318.AVI
경운기,198,KETI_SL_0000000124.AVI
공사장,199,KETI_SL_0000000137.AVI
강,200,KETI_SL_0000000114.AVI
금가다,200,KETI_SL_0000000151.AVI
깔리다,200,KETI_SL_0000000157.AVI
낯선남자,200,KETI_SL_0000000164.AVI
이물질,200,KETI_SL_0000000342.AVI
이웃집,200,KETI_SL_0000000345.AVI
차밖,200,KETI_SL_0000000369.AVI
할머니,200,KETI_SL_0000000400.AVI
해(연),200,KETI_SL_0000000403.AVI
현관,200,KETI_SL_0000000408.AVI
감전 사고가 났어요,201,KETI_SL_0000008444.MOV
강아지가 뼈를 삼켰어요,201,KETI_SL_0000008393.MOV
고압선이 끊어져 있어요,201,KETI_SL_0000008432.MOV
광견병에 걸린 개에게 물렸어요,201,KETI_SL_0000008412.MOV
너무 아파요,201,KETI_SL_0000008385.MOV
눈에 이물질이 들어갔어요,201,KETI_SL_0000008414.MOV
문에 몸이 끼었어요,201,KETI_SL_0000008429.MOV
아랫집에 불이 났어요,201,KETI_SL_0000008441.MOV
어떤 사람한테 납치당했어요,201,KETI_SL_0000008410.MOV
어지러워서 서있을 수 없어요,201,KETI_SL_0000008470.MOV
엄마가 신장병에 있는데 쓰러지셨어요,201,KETI_SL_0000008485.MOV
지하철 역 안에서 화재가 발생했어요,201,KETI_SL_0000008403.MOV
할머니가 갑자기 쓰러지셨어요,201,KETI_SL_0000008391.MOV
해안가에 해파리가 나타났어요,201,KETI_SL_0000008382.MOV
음식을 하다가 손가락을 칼에 베였어요,202,KETI_SL_0000008480.MOV
내가 방에 갇혔어요,203,KETI_SL_0000008459.MOV
유리가 깨져서 발을 다쳤어요,204,KETI_SL_0000008462.MOV
급류에 친구가 휩쓸렸어요,205,KETI_SL_0000008417.MOV
몸이 결박 당해있어요,205,KETI_SL_0000008434.MOV
비행기가 추락하고 있어요,205,KETI_SL_0000008418.MOV
아기를 낳을것 같아요,205,KETI_SL_0000008447.MOV
아이가 장난감을 삼켰어요,205,KETI_SL_0000008454.MOV
옆집에 불이 났어요,205,KETI_SL_0000008440.MOV
해파리에게 쏘였어요,205,KETI_SL_0000008424.MOV
아이를 모르는 사람이 데려갔어요,206,KETI_SL_0000008451.MOV
여기 서대문구 홍제동 한양아파트인데 옥상에서 사람이 떨어지려고해요,206,KETI_SL_0000008383.MOV
윗집에 불이 났어요,206,KETI_SL_0000008439.MOV
스키를 타다가 넘어져서 못 일어나겠어요,207,KETI_SL_0000008421.MOV
복통이 심해요,208,KETI_SL_0000008455.MOV
가스가 새고 있어요,209,KETI_SL_0000008443.MOV
