label_name,cluster_id,filename
동대문구,5,KETI_SL_0000000189.AVI
발작,5,KETI_SL_0000000222.AVI
서대문구,5,KETI_SL_0000000251.AVI
서랍,5,KETI_SL_0000000252.AVI
성북구,5,KETI_SL_0000000258.AVI
술취한 사람,5,KETI_SL_0000000270.AVI
응급대원,5,KETI_SL_0000000338.AVI
이물질,5,KETI_SL_0000000342.AVI
체온계,5,KETI_SL_0000000373.AVI
토요일,5,KETI_SL_0000000385.AVI
현관,5,KETI_SL_0000000408.AVI
가렵다,6,KETI_SL_0000000106.AVI
고장,6,KETI_SL_0000000132.AVI
금요일,6,KETI_SL_0000000152.AVI
내년,6,KETI_SL_0000000167.AVI
무너지다,6,KETI_SL_0000000210.AVI
밭,6,KETI_SL_0000000224.AVI
부러지다,6,KETI_SL_0000000133.AVI
붕괴,6,KETI_SL_0000000211.AVI
뼈,6,KETI_SL_0000000245.AVI
손,6,KETI_SL_0000000264.AVI
열,6,KETI_SL_0000000303.AVI
오늘,6,KETI_SL_0000000313.AVI
오른쪽-눈,6,KETI_SL_0000006182.AVI
자동차,6,KETI_SL_0000000349.AVI
머리,7,KETI_SL_0000000206.AVI
선생님,7,KETI_SL_0000000256.AVI
손목,7,KETI_SL_0000000266.AVI
아파트,7,KETI_SL_0000000283.AVI
트럭,7,KETI_SL_0000000389.AVI
학생,7,KETI_SL_0000000399.AVI
산,8,KETI_SL_0000000247.AVI
아기,8,KETI_SL_0000000275.AVI
아이들,8,KETI_SL_0000000276.AVI
아줌마,8,KETI_SL_0000000282.AVI
어린이,8,KETI_SL_0000000277.AVI
유리,8,KETI_SL_0000000333.AVI
유치원,8,KETI_SL_0000000334.AVI
친구,8,KETI_SL_0000000380.AVI
택시,8,KETI_SL_0000000384.AVI
폭탄,8,KETI_SL_0000000395.AVI
화상,8,KETI_SL_0000000415.AVI
10000,9,KETI_SL_0000000105.AVI
91,9,KETI_SL_0000000092.AVI
귀,9,KETI_SL_0000000150.AVI
냄새나다,9,KETI_SL_0000000169.AVI
동생,9,KETI_SL_0000000190.AVI
무릎 인대를 다친 것 같아요,9,KETI_SL_0000008484.MOV
배,9,KETI_SL_0000000225.AVI
산에서 야생동물을 만났어요 저를 공격할 것 같아요,9,KETI_SL_0000008437.MOV
수요일,9,KETI_SL_0000000269.AVI
아들,9,KETI_SL_0000000279.AVI
아빠,9,KETI_SL_0000000280.AVI
어깨,9,KETI_SL_0000000292.AVI
엄마,9,KETI_SL_0000000297.AVI
오른쪽-귀,9,KETI_SL_0000000315.AVI
우리아이가 갑자기 의식을 잃었어요,9,KETI_SL_0000008468.MOV
주,9,KETI_SL_0000000360.AVI
지난,9,KETI_SL_0000000363.AVI
강동구,10,KETI_SL_0000000116.AVI
독버섯,10,KETI_SL_0000000187.AVI
성폭행,10,KETI_SL_0000000259.AVI
집단폭행,10,KETI_SL_0000000368.AVI
함몰되다,10,KETI_SL_0000000402.AVI
해독제,10,KETI_SL_0000000404.AVI
홍수,10,KETI_SL_0000000414.AVI
뒤,11,KETI_SL_0000000194.AVI
영등포구,11,KETI_SL_0000000307.AVI
무릎,12,KETI_SL_0000000212.AVI
장단지,12,KETI_SL_0000000355.AVI
허리,12,KETI_SL_0000000406.AVI
허벅지,12,KETI_SL_0000000407.AVI
옆집 할아버지,13,KETI_SL_0000001144.AVI
갇히다,14,KETI_SL_0000000111.AVI
감금,14,KETI_SL_0000000112.AVI
금가다,14,KETI_SL_0000000151.AVI
도둑,14,KETI_SL_0000000182.AVI
떨어지다,14,KETI_SL_0000000198.AVI
쓰러지다,14,KETI_SL_0000000199.AVI
자살,14,KETI_SL_0000000350.AVI
절도,14,KETI_SL_0000000183.AVI
결박,15,KETI_SL_0000000123.AVI
남자친구,15,KETI_SL_0000000159.AVI
낫,15,KETI_SL_0000000163.AVI
눈,15,KETI_SL_0000000177.AVI
다리,15,KETI_SL_0000000178.AVI
대문앞,15,KETI_SL_0000000181.AVI
독사,15,KETI_SL_0000000188.AVI
말려주세요,15,KETI_SL_0000000203.AVI
발,15,KETI_SL_0000000219.AVI
뱀,15,KETI_SL_0000000228.AVI
살해,15,KETI_SL_0000000249.AVI
엘리베이터,15,KETI_SL_0000000298.AVI
열나다,15,KETI_SL_0000000304.AVI
엽총,15,KETI_SL_0000000306.AVI
우리집,15,KETI_SL_0000000325.AVI
응급처리,15,KETI_SL_0000000339.AVI
인대,15,KETI_SL_0000001536.AVI
절단,15,KETI_SL_0000000356.AVI
추락,15,KETI_SL_0000000375.AVI
축사,15,KETI_SL_0000000376.AVI
서초구,16,KETI_SL_0000000254.AVI
소방관,16,KETI_SL_0000000260.AVI
아저씨,16,KETI_SL_0000000281.AVI
여자친구,16,KETI_SL_0000000299.AVI
욕실,16,KETI_SL_0000000323.AVI
유치원 버스,16,KETI_SL_0000001169.AVI
이상한사람,16,KETI_SL_0000000344.AVI
임산부,16,KETI_SL_0000000347.AVI
차밖,16,KETI_SL_0000000369.AVI
차안,16,KETI_SL_0000000370.AVI
창문,16,KETI_SL_0000000371.AVI
파편,16,KETI_SL_0000000391.AVI
폭발,16,KETI_SL_0000000394.AVI
학교,16,KETI_SL_0000000398.AVI
화약,16,KETI_SL_0000000416.AVI
세브란스 병원 진료 예약을 해주세요,17,KETI_SL_0000008467.MOV
어떤 사람이 건물에서 추락했어요,17,KETI_SL_0000008413.MOV
어떤 사람이 칼로 위협하고 있어요,17,KETI_SL_0000008387.MOV
계단,18,KETI_SL_0000000128.AVI
공장,18,KETI_SL_0000000140.AVI
납치,18,KETI_SL_0000000162.AVI
목요일,18,KETI_SL_0000000209.AVI
밑에,18,KETI_SL_0000000215.AVI
벼락,18,KETI_SL_0000000231.AVI
심장마비,18,KETI_SL_0000000274.AVI
아래,18,KETI_SL_0000000216.AVI
올해,18,KETI_SL_0000000319.AVI
시청,19,KETI_SL_0000000272.AVI
아내,19,KETI_SL_0000000278.AVI
옆집사람,19,KETI_SL_0000000311.AVI
윗집사람,19,KETI_SL_0000000332.AVI
이번,19,KETI_SL_0000000343.AVI
이웃집,19,KETI_SL_0000000345.AVI
119,20,KETI_SL_0000000103.AVI
54,20,KETI_SL_0000000055.AVI
55,20,KETI_SL_0000000056.AVI
58,20,KETI_SL_0000000059.AVI
62,20,KETI_SL_0000000063.AVI
69,20,KETI_SL_0000000070.AVI
70,20,KETI_SL_0000000071.AVI
77,20,KETI_SL_0000000078.AVI
78,20,KETI_SL_0000000079.AVI
79,20,KETI_SL_0000000080.AVI
80,20,KETI_SL_0000000081.AVI
81,20,KETI_SL_0000000082.AVI
84,20,KETI_SL_0000000085.AVI
85,20,KETI_SL_0000000086.AVI
87,20,KETI_SL_0000000088.AVI
89,20,KETI_SL_0000000090.AVI
92,20,KETI_SL_0000000093.AVI
95,20,KETI_SL_0000000096.AVI
97,20,KETI_SL_0000000098.AVI
99,20,KETI_SL_0000000100.AVI
걸렸다,20,KETI_SL_0000000122.AVI
내일,20,KETI_SL_0000000168.AVI
도로,20,KETI_SL_0000000184.AVI
딸,20,KETI_SL_0000000197.AVI
목,20,KETI_SL_0000000208.AVI
어제,20,KETI_SL_0000000293.AVI
이마,20,KETI_SL_0000000341.AVI
총,20,KETI_SL_0000000374.AVI
코,20,KETI_SL_0000000383.AVI
할아버지,20,KETI_SL_0000000401.AVI
현관앞,20,KETI_SL_0000000409.AVI
화요일,20,KETI_SL_0000000417.AVI
경찰차,21,KETI_SL_0000000126.AVI
보내주세요(경찰),21,KETI_SL_0000000234.AVI
해열제,21,KETI_SL_0000000405.AVI
112,22,KETI_SL_0000000102.AVI
57,22,KETI_SL_0000000058.AVI
71,22,KETI_SL_0000000072.AVI
73,22,KETI_SL_0000000074.AVI
74,22,KETI_SL_0000000075.AVI
75,22,KETI_SL_0000000076.AVI
76,22,KETI_SL_0000000077.AVI
88,22,KETI_SL_0000000089.AVI
90,22,KETI_SL_0000000091.AVI
93,22,KETI_SL_0000002509.AVI
94,22,KETI_SL_0000000095.AVI
98,22,KETI_SL_0000000099.AVI
곰,22,KETI_SL_0000000136.AVI
농약,22,KETI_SL_0000000172.AVI
반점생기다,22,KETI_SL_0000000218.AVI
발목을 접질렀어요,22,KETI_SL_0000008478.MOV
배고프다,22,KETI_SL_0000000227.AVI
벌,22,KETI_SL_0000000229.AVI
소방차,22,KETI_SL_0000000261.AVI
숨이 안 쉬어져요,22,KETI_SL_0000008433.MOV
아이가 방에 갇혔어요,22,KETI_SL_0000008458.MOV
아이를 공원에서 잃어버렸어요,22,KETI_SL_0000008450.MOV
어떤 사람이 바다에 빠졌어요,22,KETI_SL_0000008464.MOV
언니,22,KETI_SL_0000000295.AVI
옆쪽,22,KETI_SL_0000000312.AVI
오빠,22,KETI_SL_0000000317.AVI
왼쪽-귀,22,KETI_SL_0000000321.AVI
왼쪽-눈,22,KETI_SL_0000000322.AVI
집에 불이 났어요,22,KETI_SL_0000008381.MOV
집에 전기가 나갔어요,22,KETI_SL_0000008479.MOV
집이 흔들려요,22,KETI_SL_0000008460.MOV
토하다,22,KETI_SL_0000000386.AVI
뒤통수,23,KETI_SL_0000000195.AVI
가슴,24,KETI_SL_0000000108.AVI
각목,24,KETI_SL_0000000110.AVI
강,24,KETI_SL_0000000114.AVI
개,24,KETI_SL_0000000120.AVI
거실,24,KETI_SL_0000000121.AVI
경운기,24,KETI_SL_0000000124.AVI
교통사고,24,KETI_SL_0000000143.AVI
구급대,24,KETI_SL_0000000144.AVI
구급대원,24,KETI_SL_0000000145.AVI
구청,24,KETI_SL_0000000148.AVI
금천구,24,KETI_SL_0000000153.AVI
급류,24,KETI_SL_0000000154.AVI
낯선남자,24,KETI_SL_0000000164.AVI
낯선여자,24,KETI_SL_0000000166.AVI
마포구,24,KETI_SL_0000000202.AVI
문틈,24,KETI_SL_0000000213.AVI
바다,24,KETI_SL_0000000217.AVI
발가락,24,KETI_SL_0000000220.AVI
범람,24,KETI_SL_0000000230.AVI
병원,24,KETI_SL_0000000232.AVI
보내주세요(구급차),24,KETI_SL_0000000235.AVI
부엌,24,KETI_SL_0000000238.AVI
살충제,24,KETI_SL_0000000248.AVI
선반,24,KETI_SL_0000000255.AVI
약사,24,KETI_SL_0000000290.AVI
왼쪽,24,KETI_SL_0000000320.AVI
의사,24,KETI_SL_0000000340.AVI
종로구,24,KETI_SL_0000000359.AVI
중랑구,24,KETI_SL_0000000362.AVI
지혈대,24,KETI_SL_0000000364.AVI
탈골,24,KETI_SL_0000000135.AVI
팔꿈치,24,KETI_SL_0000000393.AVI
할머니,24,KETI_SL_0000000400.AVI
불,25,KETI_SL_0000000239.AVI
불나다,25,KETI_SL_0000000240.AVI
소화기,25,KETI_SL_0000000262.AVI
강북구,26,KETI_SL_0000000117.AVI
노원구,26,KETI_SL_0000000170.AVI
논,26,KETI_SL_0000000171.AVI
도봉구,26,KETI_SL_0000000185.AVI
앞집,26,KETI_SL_0000000288.AVI
연락해주세요,26,KETI_SL_0000000302.AVI
열어주세요,26,KETI_SL_0000000305.AVI
운동장,26,KETI_SL_0000000326.AVI
윗집,26,KETI_SL_0000000331.AVI
장난감,26,KETI_SL_0000000354.AVI
제초제,26,KETI_SL_0000000357.AVI
조난,26,KETI_SL_0000000358.AVI
진통제,26,KETI_SL_0000000365.AVI
칼,26,KETI_SL_0000000382.AVI
협박,26,KETI_SL_0000000410.AVI
호흡곤란,26,KETI_SL_0000000412.AVI
내가 방에 갇혔어요,27,KETI_SL_0000008459.MOV
(신체부위)가 절단됐어요,28,KETI_SL_0000008426.MOV
112에 신고해주세요,28,KETI_SL_0000008473.MOV
가스가 새고 있는 것 같아요,28,KETI_SL_0000008430.MOV
고속도로에서 자동차가 갑자기 멈췄어요,28,KETI_SL_0000008395.MOV
근처에 있는 건물이 붕괴되고 있어요,28,KETI_SL_0000008402.MOV
밖에 모르는 사람이 서성거려요,28,KETI_SL_0000008472.MOV
사이,28,KETI_SL_0000000246.AVI
아이가 독극물을 삼켰어요,28,KETI_SL_0000008452.MOV
아이가 말벌에 쏘여서 기절했어요,28,KETI_SL_0000008483.MOV
어떤 사람이 교통사고를 당했어요,28,KETI_SL_0000008409.MOV
어떤 사람이 길거리에서 피를 많이 흘리고 있어요,28,KETI_SL_0000008419.MOV
어떤 사람이 무기 흉기를 소지하고 있어요,28,KETI_SL_0000008401.MOV
어떤 사람이 벼락을 맞았어요,28,KETI_SL_0000008428.MOV
어떤 사람이 자살을 시도하고 있어요,28,KETI_SL_0000008453.MOV
엘리베이터가 갑자기 중간에 멈췄어요,28,KETI_SL_0000008442.MOV
우리 집에 불이 났어요,28,KETI_SL_0000008438.MOV
집에 도둑(강도)이 들어왔어요,28,KETI_SL_0000008398.MOV
집에 모르는 사람이 침입했어요,28,KETI_SL_0000008445.MOV
쫓아오는 것 같아요,28,KETI_SL_0000008399.MOV
친구가 감전 사고를 당했어요,28,KETI_SL_0000008406.MOV
친구가 숨을 안 쉬는 것 같아요,28,KETI_SL_0000008407.MOV
해안가에 상어가 나타났어요,28,KETI_SL_0000008475.MOV
골절,29,KETI_SL_0000000134.AVI
공사장,29,KETI_SL_0000000137.AVI
공원,29,KETI_SL_0000000138.AVI
기절,29,KETI_SL_0000000155.AVI
깔리다,29,KETI_SL_0000000157.AVI
끓는물,29,KETI_SL_0000000158.AVI
낯선사람,29,KETI_SL_0000000165.AVI
놀이터,29,KETI_SL_0000000139.AVI
누수,29,KETI_SL_0000000174.AVI
누출,29,KETI_SL_0000000176.AVI
동작구,29,KETI_SL_0000000191.AVI
마당,29,KETI_SL_0000000201.AVI
맹견,29,KETI_SL_0000000205.AVI
방망이,29,KETI_SL_0000000223.AVI
성동구,29,KETI_SL_0000000257.AVI
수영장,29,KETI_SL_0000000268.AVI
약국,29,KETI_SL_0000000289.AVI
얼굴,29,KETI_SL_0000000296.AVI
위에,29,KETI_SL_0000000329.AVI
위협,29,KETI_SL_0000000330.AVI
자상,29,KETI_SL_0000000351.AVI
해(연),29,KETI_SL_0000000403.AVI
(사람)이 갑자기 쓰러졌어요,30,KETI_SL_0000008392.MOV
82,30,KETI_SL_0000000083.AVI
가스가 새고 있어요,30,KETI_SL_0000008443.MOV
가시,30,KETI_SL_0000000109.AVI
고압선이 끊어져 있어요,30,KETI_SL_0000008432.MOV
급류에 친구가 휩쓸렸어요,30,KETI_SL_0000008417.MOV
눈에 이물질이 들어갔어요,30,KETI_SL_0000008414.MOV
도와주세요!,30,KETI_SL_0000008436.MOV
독버섯을 먹은 것 같아요,30,KETI_SL_0000008425.MOV
몸에 열이 많이 나고 두통이 심해요,30,KETI_SL_0000008466.MOV
몸이 결박 당해있어요,30,KETI_SL_0000008434.MOV
바다에서 조난을 당했어요,30,KETI_SL_0000008427.MOV
밖에 불이 났어요. 소방차를 불러주세요,30,KETI_SL_0000008471.MOV
밖에 싸움이 났어요 경찰을 불러주세요,30,KETI_SL_0000008474.MOV
배가 침몰하고 있어요,30,KETI_SL_0000008396.MOV
복통이 심해요,30,KETI_SL_0000008455.MOV
비행기가 추락하고 있어요,30,KETI_SL_0000008418.MOV
빨리 도와주세요,30,KETI_SL_0000008457.MOV
사람이 무거운 물건에 깔렸어요,30,KETI_SL_0000008465.MOV
산에서 뱀에게 물렸어요,30,KETI_SL_0000008411.MOV
술 취한 사람이 방망이로 사람들을 때리고 있어요,30,KETI_SL_0000008388.MOV
스키를 타다가 넘어져서 못 일어나겠어요,30,KETI_SL_0000008421.MOV
아기가 숨을 안 쉬어요,30,KETI_SL_0000008449.MOV
아기가 장난감을 삼켰어요,30,KETI_SL_0000008394.MOV
아기를 낳을것 같아요,30,KETI_SL_0000008447.MOV
아파서 못 참을것 같아요,30,KETI_SL_0000008456.MOV
어디선가 연기가 나요 불이 나고 있는 것 같아요,30,KETI_SL_0000008416.MOV
어떤 사람이 저를 죽이려고 해요,30,KETI_SL_0000008435.MOV
어떤 사람이 칼에 찔려서 피를 많이 흘리고 있어요,30,KETI_SL_0000008482.MOV
옆집에 불이 났어요,30,KETI_SL_0000008440.MOV
지하철 역 안에서 화재가 발생했어요,30,KETI_SL_0000008403.MOV
집 벽이 무너질려고 해요,30,KETI_SL_0000008461.MOV
친구가 음식을 먹다가 실수로 방부제를 같이 먹었어요,30,KETI_SL_0000008405.MOV
터널이 무너져 갇혔어요,30,KETI_SL_0000008415.MOV
해파리에게 쏘였어요,30,KETI_SL_0000008424.MOV
허리가 아파서 일어날 수 없어요,30,KETI_SL_0000008481.MOV
식사를 하다가 목에 음식이 걸렸어요,31,KETI_SL_0000008420.MOV
아이를 모르는 사람이 데려갔어요,31,KETI_SL_0000008451.MOV
윗집에 불이 났어요,31,KETI_SL_0000008439.MOV
가스,32,KETI_SL_0000000107.AVI
감전,32,KETI_SL_0000000113.AVI
강남구,32,KETI_SL_0000000115.AVI
강서구,32,KETI_SL_0000000118.AVI
고속도로,32,KETI_SL_0000000129.AVI
관악구,32,KETI_SL_0000000141.AVI
남편,32,KETI_SL_0000000160.AVI
말벌,32,KETI_SL_0000000204.AVI
발목,32,KETI_SL_0000000221.AVI
복통,32,KETI_SL_0000000236.AVI
빌라,32,KETI_SL_0000000244.AVI
숨을안쉬다,32,KETI_SL_0000000271.AVI
어지러움,32,KETI_SL_0000000294.AVI
옆집,32,KETI_SL_0000000308.AVI
용산구,32,KETI_SL_0000000324.AVI
음식물,32,KETI_SL_0000000337.AVI
집,32,KETI_SL_0000000367.AVI
고압전선,33,KETI_SL_0000000130.AVI
100,34,KETI_SL_0000000101.AVI
1000,34,KETI_SL_0000000104.AVI
56,34,KETI_SL_0000000057.AVI
59,34,KETI_SL_0000000060.AVI
60,34,KETI_SL_0000000061.AVI
61,34,KETI_SL_0000000062.AVI
63,34,KETI_SL_0000000064.AVI
64,34,KETI_SL_0000000065.AVI
65,34,KETI_SL_0000000066.AVI
72,34,KETI_SL_0000000073.AVI
83,34,KETI_SL_0000000084.AVI
96,34,KETI_SL_0000000097.AVI
경찰,34,KETI_SL_0000000125.AVI
누나,34,KETI_SL_0000000173.AVI
독극물,34,KETI_SL_0000000186.AVI
복부,34,KETI_SL_0000000226.AVI
볼,34,KETI_SL_0000000237.AVI
삼키다,34,KETI_SL_0000000250.AVI
소화전,34,KETI_SL_0000000263.AVI
앞,34,KETI_SL_0000000287.AVI
월요일,34,KETI_SL_0000000327.AVI
위,34,KETI_SL_0000000328.AVI
형,34,KETI_SL_0000000411.AVI
호흡기,34,KETI_SL_0000000413.AVI
52,35,KETI_SL_0000000053.AVI
53,35,KETI_SL_0000000054.AVI
66,35,KETI_SL_0000000067.AVI
67,35,KETI_SL_0000000068.AVI
68,35,KETI_SL_0000000069.AVI
86,35,KETI_SL_0000000087.AVI
광진구,35,KETI_SL_0000000142.AVI
다음,35,KETI_SL_0000000179.AVI
달(월),35,KETI_SL_0000000180.AVI
동전,35,KETI_SL_0000000192.AVI
물,35,KETI_SL_0000000214.AVI
신고하세요(경찰),35,KETI_SL_0000000273.AVI
화장실,35,KETI_SL_0000000418.AVI
어떤 사람이 집단폭력을 당하고 있어요,36,KETI_SL_0000008400.MOV
화상을 입었어요,36,KETI_SL_0000008404.MOV
